full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Hristo Sirakov,Bulgaria,,1220,hristo-sirakov,,
Stuart Mann,England,,1195,stuart-mann,,
Zhang Yi,China,,949,zhang-yi,,
Harald Kloss,Germany,,641,harald-kloss,,
Ralf Günzel,Germany,,326,ralf-gunzel,,
Declan Weston,England,,1289,declan-weston,,
Tin Venos,Croatia,,1015,tin-venos,,
Peter Antrobus,England,,926,peter-antrobus,,
Donal Foran,Ireland,,749,donal-foran,,
Helmut Miss,Germany,,278,helmut-miss,,
Declan Weston,England,,1289,declan-weston,,
Donald Newcombe,Wales,,1161,donald-newcombe,,
Eric Pei,England,,891,eric-pei,,
Daniel Kirby,Ireland,,755,daniel-kirby,,
India (2011),India,,575,,,
Christopher Henry,England,,249,chris-henry,,
Sun Peng,China,,1238,sun-peng,,
Philippe Broto,France,,843,philippe-broto,,
Daniel Woodward,Wales,,656,daniel-woodward,,
Manish Jain,India,,543,manish-jain,,
Roy Stolk,Netherlands,,340,roy-stolk,,
Mehmet Husnu,Cyprus,,1192,mehmet-husnu,,
Hassan Miah,England,,995,hassan-miah,,
Daniel Woodward,Wales,,656,daniel-woodward,,
Edwin Depoorter,Belgium,,406,edwin-depoorter,,
Roberto Abart,Germany,,333,roberto-abart,,
Jörg Petersen,Germany,,284,jorg-petersen,,
